COLE_CODIGO_COLEGIO;COLE_NOMBRE_SEDE;COLE_ES_BILINGUE
44453;INSTITUCION EDUCATIVA DEPARTAMENTAL JOSE MARIA OBANDO;0
44461;INSTITUCION EDUCATIVA DEPARTAMENTAL FIDEL CANO;0
44479;MARCO FIDEL SUAREZ;0
44487;INST. EDU. JOSE GUILLERMO CASTRO CASTRO;0
44503;NUCLEO ESCOLAR EL GUADUAL;0
44511;EL TEJAR;0
44529;COLEGIO DE BACHILLERATO NOCTURNO LOS ALMENDROS;0
44552;COL DEPTAL DE BTO MARIA AUXILIADORA;0
44560;COL DPTAL LA ESPERANZA;0
44578;COLEGIO NUESTRA SEÑORA DE FATIMA-PONAL;0
44610;GIMNASIO CAMPESTRE COMFAORIENTE;0
44628;COL NUESTRA SEÑORA DEL PILAR - SEDE PRINCIPAL;0
44644;COLEGIO CARLOS PEREZ ESCALANTE;0
44651;COLEGIO ADORATRICES;0
44669;INST EDUC GONZALO MEJIA ECHEVERRY;0
44701;FUNDACION COLEGIO LOS ANGELES;0
44719;INSTITUCION EDUCATIVA ANTONIO  LENIS;0
44743;LICEO CERVANTES SAAVEDRA;0
44768;I.E TÉCNICO AGEROPECUARIA GUILLERMO PATRON - SEDE PRINCIPAL;0
44800;ESCUELA NORMAL SUPERIOR;0
44818;SEDE 1 MARIANO MELENDRO;0
44834;I.E.T. NUESTRA SEÑORA DE FATIMA - SEDE PRINCIPAL;0
44842;INSTITUCION EDUCATIVA TECNICA SOCIOTURISTICA LUIS CARLOS GALAN SARMIENTO;0
44859;I.E.T. JORGE ELIECER GAITAN AYALA - SEDE PRINCIPAL;0
44867;COL  MARIA AUXILIADORA                                                                              ;0
44875;COL SANTA ANA                                                                                       ;0
44883;INSTITUTO POLITECNICO FEMENINO;0
44891;INSTITUTO INTEGRADO DE COMERCIO;0
44909;COLEGIO  EL  CASTILLO;0
44917;CONCENTRACION DE DESARROLLO RURAL;0
44925;CENTRO DE COMERCIO;0
44966;COLEGIO UNIVERSITARIO;0
44982;COLEGIO MILITAR ALMIRANTE PADILLA;0
45005;COLEGIO COLOMBO SUIZO;0
45021;CENT EDUC DIST ALMIRANTE PADILLA;0
45039;CENT EDUC DIST ALMIRANTE PADILLA;0
45054;COL DIST BENJAMIN HERRERA;0
45062;COL DIST BENJAMIN HERRERA;0
45070;COL DIST TEC MENORAH;0
45088;COL DIST EDUC BAS Y MEDIA GERARDO PAREDES MARTINEZ;0
45096;COL DIST EDUC BAS Y MEDIA JUAN EVANGELISTA GOMEZ;0
45104;COL DIST NESTOR FORERO ALCALA;0
45179;COLEGIO PEDAGOGICO MORENO PAEZ;0
41038;COLEGIO SAN JOSE DE CUCUTA;0
41046;MARIA AUXILIADORA;0
41053;INSTITUTO CALARCA;0
41061;SAGRADO CORAZON DE JESUS;0
41087;NARANJAL;0
39180;COL NUESTRA SEÑORA DE BETHLEM;0
39198;COLEGIO ANA JOSEFA MORALES DUQUE;0
39206;COLEGIO FRANCISCO JOSE DE CALDAS;0
39214;I.E.M. LIBERTAD - SEDE PRINCIPAL;0
39230;INSTITUCION EDUCATIVA NUESTRA SEÑORA DE LAS NIEVES;0
39248;INSTITUCION EDUCATIVA CIUDAD DE IPIALES;0
39255;INSTITUCION EDUCATIVA LOS HEROES;0
39263;ACADE MILIT JOAQUÍN DE CAICEDO Y CUERO;0
39297;INSTITUTO CORDOBA;0
39305;LICEO CERVANTES;0
39313;LICEO COLOMBO ALEMAN;0
39321;COLEGIO POLITECNICO SAN FRANCISCO DE ASIS;1
39339;SAGRADA FAMILIA;0
39354;COLEGIO SAN JOSE;0
39362;COLEGIO COOPERATIVO CIUDAD PRADERA;0
39388;CENTRO ACADEMICO ASED;0
40766;COL NZADO ARMANDO LUNA ROA;0
41111;COLEGIO BUCARAMANGA;0
41129;COLEGIO INTEGRADO BLANCA DURAN DE PADILLA;0
41137;COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE LOURDES;0
41160;I.E. LOS PALMITOS - SEDE PRINCIPAL;0
41178;INST MIGUEL ANTONIO CARO;0
41210;COLEGIO NUESTRA SEÑORA DE NAZARETH - SEDE PRINCIPAL;0
42317;IE JORGE CLEMENTE PALACIOS - SEDE PRINCIPAL;0
42325;I.E. HAYDEE CAMACHO SAAVEDRA - SEDE PRINCIPAL;0
42333;ACAD. MILITAR GRAL. CUSTODIO GARCIA R.;0
42341;INSTITUCIÓN EDUCATIVA NACIONAL AUXILIARES DE ENFERMERIA;0
42358;INSTITUCIÓN EDUCATIVA ADOLFO HOYOS OCAMPO;0
42366;INSTITUCIÓN EDUCATIVA RURAL LA CABAÑA;0
42374;INSTITUCIÓN EDUCATIVA LEON DE GREIFF;0
42390;LICEO DEL CARIBE;0
42416;CEN EDUC COMUNAL FRANCISCO DE PAULA SANTANDER;0
42432;INST. EDU. AGRICOLA;0
42457;COLEGIO COOPERATIVO EL CARMEN;0
42465;INSTITUCIÓN EDUCATIVA CECILIA DE LLERAS;0
42473;GIMN BRITANICO                                              ;1
42481;INSTITUCION EDUCATIVA DEPARTAMENTAL ENRIQUE PARDO PARRA;0
42499;INST. EDUCATIVA DEPTAL  COLEGIO DEPARTAMENTAL;0
42515;LIC MODERNO ;0
42531;INST BARBULA;0
42556;INSTITUCION EDUCATIVA DEPTAL SAN NICOLAS;0
40790;ELISA BORRERO DE PASTRANA;0
40808;MISAEL PASTRANA BORRERO;0
40816;COLEGIO COOPERATIVO SAGRADO CORAZON DE JESUS;0
40824;SANTA JUANA DE ARCO;0
40832;LA ASUNCION;0
40840;GABRIEL PLAZA;0
40857;COLEGIO SARA DE LUQUE PANAFLET - SEDE PRINCIPAL;0
40865;COLEGIO DE BACHILLERATO COOPERATIVO FEMENINO;0
40881;INSTITUTO LA MILAGROSA;0
40964;ACADEMIA GRAN COLOMBIA;0
41004;I.E. METROPOLITANO DE SAN JOSÉ - SEDE PRINCIPAL;0
41012;COL JUVENTUDES UNIDAS LTDA;0
39966;LIC ROMULO GALLEGOS                                                                                 ;0
39990;INST EDUC ALVERNIA;0
40055;LICEO PEDRO LUIS ALVAREZ C;0
40071;I. E. PABLO VI;0
40154;COLEGIO LYNDON B. JOHNSON - SEDE PRINCIPAL;1
40170;COLEGIO MIXTO JOSE ANTONIO GALAN;0
40188;COLEGIO NUESTRA SEÑORA DE LAS MERCEDES;0
40238;INST SAN JOSE;0
40246;INSTITUTO SAN PEDRO CLAVER - SEDE PRINCIPAL;0
40303;I.E. JOSE DAVID MONTEZUMA RECUERO - SEDE PRINCIPAL;0
40337;INSTITUCIÓN EDUCATIVA SIMON BOLIVAR;0
40345;LICEO SOLEDAD;0
40378;COLEGIO NAVAL MILITAR ABOLSURE;0
40428;CENTRO JUVENIL EMILIANI;0
40469;COLEGIO BOYACA DE DUITAMA SEDE BACHILLERATO;0
40477;I.E. HONORIO ANGEL Y OLARTE - SEDE PRINCIPAL;0
40493;IE HECTOR JULIO GOMEZ - SEDE PRINCIPAL;0
40501;IE DE SORA - SEDE PRINCIPAL;0
37234;COL DIST ENRIQUE OLAYA HERRERA;0
37259;COL DIST EDUC BAS Y MEDIA CARLOS ARTURO TORRES;0
37267;COL MILIT JOSE ANTONIO GALAN                                                                        ;0
85860;LIC ANTIOQUEÑO;0
85928;I. E. R. PUERTO PERALES;0
85969;I. E. POLICARPA SALAVARRIETA;0
89292;JULIAN TRUJILLO - ANDINAPOLIS;0
89300;JORGE ROBLEDO;0
89318;LICEO LATINO;0
89334;COLEGIO HORIZONTES;0
89359;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL COMUNA 17 - SEDE PRINCIPAL;0
89367;INSTITUTO PABLO VI;0
89375;CENT DOC ESTEBAN PERNET;0
89383;COLEGIO GIMNASIO TECNOLOGICO DEL PACIFICO;0
89409;INST EDUC SAN FRANCISCO JAVIER;0
67975;INSTITUCION EDUCATIVA TECNICA ALVARO ULCUE CHOCUE;0
67991;IE SAN PEDRO CLAVER- SEDE PRINCIPAL;0
68007;COLEGIO LOS ALAMOS;0
68015;COLEGIO INTEGRADO SAN PABLO;0
68031;CORPORACION EDUCATIVA LOS HEROES;0
74385;GIMNASIO CENTRAL DE CALI;0
74393;COL PARROQ DE LOS SANTOS APOSTOLES                                                                  ;0
74401;INSTITUTO ABEL BETANCOURT RUIZ;0
74427;TECNICO INDUSTRIAL;0
74443;LICEO SUPERIOR DEL ATLANTICO;0
74476;COL TRIANGULO CHAPINERO - SEDE PRINCIPAL;0
74484;COL TRIANGULO RESTREPO - SEDE PRINCIPAL;0
74492;COL TRIANGULO CENTRO                                                                                ;0
74500;COL TRIANGULO KENNEDY                                                                               ;0
74526;CENT EDUC DIST EL LIBERTADOR;0
74567;INSTITUTO TECNICO AGROPECUARIO Y FORESTAL SMURFIT CARTON DE;0
74575;COL MADRE LAURA;0
62778;COL POPULAR BOLIVARIANO                                                                             ;0
62810;LIC DE APLICACION PSICOPEDAGOGICO                                                                   ;0
62836;LICEO COMERCIAL SANTA CLARA;0
62844;LIC PSICOPEDAG DELFOS                                                                               ;0
62851;LIC  LUTHER KING                                                                                    ;0
117895;SEDE # 1 CIUDADELA MIXTA COLOMBIA;0
117903;PAULO VI;0
117937;INSTITUTO BOLIVARIANO ESDISEÑOS;0
91561;JUAN BAUTISTA LA SALLE;0
91579;COLEGIO BASICO SAN LUIS;0
91587;GABRIELA MISTRAL;0
91603;DON QUIJOTE 01;0
91629;INSTITUTO TECNICO AGRICOLA NUESTRA SENORA DE LA CANDELARIA;0
91645;MANUEL GERMAN CUELLO;0
91652;CORPORACION EDUCATIVA PARA ADULTOS DEL CESAR CEPAC;0
91660;INST. EDU. SAN JOSE;0
91686;CASIMIRO RAUL MAESTRE;0
91710;LICEO MARCELO DORIA HERNANDEZ;0
91728;IE DIOCESANO EL ROSARIO;0
91736;INSTITUCIÓN EDUCATIVA ANTONIO SANTOS;0
91769;INSTITUTO MANUEL ESTEBAN FIGUEROA RADA;0
91785;INSTITUCION EDUCATIVA CIUDADELA SUCRE;0
91801;COL SEMESTRALIZADO SANLUCAS                                 ;0
91827;GIMN CAMP SURAMERICANO                                      ;0
98574;COL CATOLICO DE LA SABANA                                                                           ;0
98582;COL DEL SANTISIMO SACRAMENTO                                                                        ;0
98590;CENT EDUC DIST LA BELLEZA;0
98608;CENT EDUC DIST NUEVA DELHI;0
98624;CENT EDUC DIST LA GAITANA;0
98632;CENT EDUC DIST HERNANDO DURAN DUSAN;0
98657;COL FERVAN                                                                                          ;0
98673;LICEO PEDAGOCICO ALEGRIA;0
114561;CIBERCOLEGIO UCN                                                                                    ;0
114579;INSTITUCION EDUCATIVA COMFASUCRE (ANTES CENTRO DOCENTE COMFASUCRE);0
114603;IE GABRIEL TRUJILLO;0
114629;I  E LA LIBERTAD;0
114637;COL CAMPESTRE GOYAVIER;0
114660;I.E.T. MORENO Y ESCANDON - SEDE PRINCIPAL;0
114678;CENTRO DE ESTUDIOS FUTUROS CENESFU;0
114686;INSTITUCIÓN EDUCATIVA TÉCNICA COMERCIAL HERNANDO NAVIA VARON - SEDE PRINCIPAL;0
114694;TERRA INSTITUTI - SEDE PRINCIPAL;0
114702;COL GIMNASIO MODERNO;0
114710;INSTITUTO TECNICO INDUSTRIAL ESPAÑA;0
114736;INSTITUCION EDUCATIVA COMPARTIR SUBA;0
114769;COL JONATHAN SWIFT                                                                                  ;0
114801;COL INST INSCAP SEDE FERIAS                                                                         ;0
114819;COL SAN ISIDRO                                                                                      ;0
109884;INSTITUCION EDUCATIVA PEDRO PABLO BELLO - SEDE PRINCIPAL;0
109892;INST EDUC SAN MARCOS;0
109918;COL COMUNITARIO  TEC IND. UNIDAD BOLIVARIANA;0
109934;COL ROGERIO VELASQUEZ MURILLO;0
109942;COL HERMANOS BELTRAN                                                                                ;0
108381;COLEGIO RETOS - SEDE PRINCIPAL;0
108399;INSTITUTO DE FORMACION PERSPECTIVA - SEDE PRINCIPAL;0
108423;COL RAFAEL GOBERNA II SEDE                                                                          ;0
89425;COLEGIO BILINGUE WASHINGTON;1
89433;INSTITUCION EDUCATIVA TECNICA CIUDADELA DESEPAZ - SEDE PRINCIPAL;0
89441;INST ISEE;0
89458;LICEO COMPUTARIZADO SISTEVALLE;0
89466;LICEO LOS FARALLONES;0
89482;INSTITUTO EDUCATIVO DEL VALLE;0
89490;INSTITUTO LA RIVERA;0
89508;LICEO COMERCIAL SANTA LUCIA ;0
89516;COLEGIO NOCTURNO VENCEDORES DEL MAÑANA;0
89524;COLEGIO MUNICIPAL ANTONIO HOLGUIN GARCES;0
89532;INSTITUTO SAN SEBASTIAN;0
89557;INSTITUTO POLITÉCNICO DEL CARIBE - SEDE PRINCIPAL;0
89565;ALFONSO LOPEZ PUMAREJO;0
89573;INSTITUTO MIGUEL DE CERVANTES SAAVEDRA;0
94268;COL CENCOV CIENCIA Y CULTURA;0
94276;COL MIGUEL ANGEL CORNEJO                                    ;0
94284;COL GIMN MODERNO                                            ;0
94292;ATENEO AUTONOMO DE COLOMBIA;0
94300;ATENEO AUTONOMO DE COLOMBIA - SEDE PRINCIPAL;0
94318;INSTITUCION EDUCATIVA LA MERCED;0
94334;ALTO YUMA;0
94359;COL-EMPRESARIAL DE LOS ANDES;0
94367;INSTITUTO SAN FERNANDO FERRINI;0
94375;INSTITUTO SAN JUAN BOSCO;0
94391;INSTITUCION EDUCATIVA AGROPECUARIO SANTA ROSA;0
94409;INST JORGE ELIECER GAITAN;0
94417;SEDE # 5 COLORADO;0
94490;LUIS CARLOS GALAN SARMIENTO;0
94508;INST EDUC CIUDAD BOQUIA;0
62885;CENT EDUC DIST BAS Y MEDIA O.E.A;0
62893;INST DIST EDUC BAS Y TECNICA AQUILEO PARRA;0
68098;CORP EDUC LICEO MODERNO;0
68114;COLEGIO GUSTAVO COTES FERNANDEZ;0
68171;COL AGROECO CRISTO REY;0
68189;COL SEMINARIO CORAZON DE MARIA;0
68221;CENT DOC ANACONIA;0
68239;EL CAGUAN;0
68247;IE DE FORTALECILLAS;0
68254;COLEGIO COLOMBO INGLES DEL HUILA Y CIA LTDA;1
83295;DEL VALLE;0
83311;COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS;0
83329;CENTRO SOCIAL BACHILLERATO;0
83337;INST EDUC JOSE ACEVEDO Y GOMEZ;0
83352;CENTRO SEMIESCOLARIZADO NUEVO COLEGO MARIA MONTESSORI;0
83360;CENTRO EDUCATIVO UNISALUD C.T.A.;0
83378;CENT DE CAPACITACION  LTDA (CENCABO)                                                                ;0
83386;CENTRO DOCENTE POLITECNICO COLOMBIANO LUIS CARLOS GALAN SARMIENTO;0
83394;INSTITUTO JULIA RESTREPO;0
98681;LIC  NSTRA SRA DE TORCOROMA                                                                         ;0
98707;COL REAL ESCANDINAVO                                                                                ;0
98723;CENT EDUC DIST SIERRA MORENA;0
98731;INST LA ANUNCIACION                                                                                 ;0
98749;GIMN SANTA MARIA DEL ALCAZAR                                                                        ;0
98756;CENT EDUC DIST VALLE DE CAFAM;0
98764;CENT EDUC DIST MARRUECOS Y MOLINOS;0
93344;INSTITUTO POLITECNICO JOSE CELESTINO MUTIS;0
93369;HUMANA Y ACADEMICA IDEHA;0
93377;IE EL CARMEN;0
93419;CENTRO DE EDUCACION SISTEMATIZADA LTDA CES;0
93427;CENT EDUC DIST RURAL EL DESTINO;0
93476;COLEGIO DIST. SARID ARTETA DE VASQUEZ (ANT. C.E.B. # 035) - SEDE 1;0
93484;INSTITUTO EDUCATIVO DISTRITAL CIUDADELA 20 DE JULIO - SEDE PRINCIPAL;0
93492;COL COLOMBO JAPONES                                                                                 ;0
93518;COLEGIO BOSTON - SEDE PRINCIPAL;0
93526;COLEGIO BOSTON - SEDE PRINCIPAL;0
93534;COLEGIO MAYOR DEPARTAMENTAL;0
93542;I.E. MICROEMPRESARIAL AGROPECUARIO SAN ANDRÉS - SEDE PRINCIPAL;0
93559;BACHILLERATO ACADEMICO PARA ADULTOS ALHERSAN;0
93591;INSTITUTO EDUCATIVO EMPRESARIAL;0
93617;I.E. LA PAZ NO 1 - SEDE PRINCIPAL;0
93625;COL ANTONIO NARIÑO;0
93633;COLEGIO NOCTURNO GENERAL SIMON BOLIVAR;0
108431;INSTITUTO TECNICO INDUSTRIAL;0
108449;COL.GENERAL CARLOS ALBAN;0
108464;GIMN EL LAGO                                                                                        ;0
108498;PARROQUIAL EL CARMEN;0
108514;INST. EDUC. DPTAL DE TUCURINCA;0
108548;COL LOPE DE VEGA                                                                                    ;0
66480;CENTRO EDUCATIVO CIENCIA - SEDE PRINCIPAL;0
66506;I.E.  DE TRABAJO SAN JOSE - SEDE PRINCIPAL;0
66514;GIMN EMILIO DE BRIGARD                                                                              ;0
66522;INSTITUTO TECNICO LA RIVIERA;0
66530;I.E. SAGRADO CORAZON - SEDE PRINCIPAL;0
66563;I.E. LLORENTE - SEDE PRINCIAPL;0
66571;COLEGIO DEPARTAMENTAL LUIS AVELINO PEREZ;0
66589;INSTITUCIÓN EDUCATIVA JESÚS NAZARENO;0
66597;LICEO SAN ANTONIO;0
72967;UNID EDUC JEAN PIAGET                                                                               ;0
72975;COL REMBRANDTCOL REMBRANT                                                                           ;0
72983;COLEGIO METODISTA DE COLOMBIA;0
73015;COL DIST TOBERIN;0
73023;COL CIAL VILLA MARIA                                                                                ;0
73031;CENT EDUC DIST INST TEC INTERNACIONAL;0
73056;CENT EDUC DIST PLAN PADRINOS SAN LUIS;0
73072;COLEGIO NUESTRA SEÑORA DEL CARMEN;0
73080;COL DIST EDUC BAS Y MEDIA ARBORIZADORA ALTA;0
97485;COL EDUC ACADEMICO CERVANTES;0
94516;INSTITUTO PABLO NERUDA - SEDE PRINCIPAL;0
94524;INST DE EDUCACION FORMAL EUSE;0
94599;COLEGIO DE BACHILLERATO ANDEVIP;0
94607;COLEGIO EDUARDO SANTOS;0
94623;INSTITUCION EDUCATIVA JOAQUIN DE CAYZEDO Y CUERO;0
94656;COLEGIO NUEVO MILENIO;0
94672;INSTITUCION EDUCATIVA TECNICA CIUDADELA DESEPAZ - SEDE PRINCIPAL;0
94680;INSTITUTO IPANA;0
116731;INSTITUCION EDUCATIVA LA MILAGROSA;0
114991;E U MARCO FIDEL SUAREZ;0
115006;COLEGIO JUAN EVANGELISTA BERRIO;0
115055;CAMPO ALTO COMPLEJO EDUCATIVO;0
115105;NUEVO COLEGIO MARIA MONTESSORI;0
115154;CIUDADELA CUBA;0
83469;COLEGIO DEPARTAMENTAL MIXTO DE PITALITO;0
83485;COLEGIO GENERAL SANTANDER BACHILLERATO;0
83501;CENTRO DE EDUCACION DE ADULTOS BACHILLERATO NOCTURNO DE INZA;0
83519;INST EDUC LUIS LOPEZ DE MESA;0
60327;I.E.T.A. DE SINCERIN - SEDE PRINCIPAL;0
60343;INSTITUCION EDUCATIVA SANTA ROSA DE LIMA;0
155978;INSTITUTO DE EDUCACION FORMAL DE ADULTOS  'EL PENSAMIENTO DE PITAGORAS';
156091;COL. ANGLOHISPANO - SEDE PRINCIPAL;
156117;COLEGIO SAN RAFAEL;
150771;NUEVO GIMNASIO LOS OCOBOS - SEDE PRINCIPAL;0
150896;SEDE 1 CARLOS LLERAS RESTREPO;0
151621;COL SAN LUIS                                                ;
151639;IE IGNACIO GIL SANABRIA - SEDE PRINCIPAL;
156133;SANTA JUANA DE ARCO;
156141;SANTA JUANA DE ARCO;
150409;POLITECNICO UNIVERSAL DE CAPACITACION                                                               ;0
150458;CENTRO ETNOEDUCATIVO ANTONIO MACEO;0
150490;COL DE EDUC BAS Y MEDIA ESTANISLAO ZULETA;0
154435;INSTITUCION EDUCATIVA TRES PALMAS;0
154559;COLEGIO INTEGRADO YARIMA;0
154617;COLEGIO ANTONIO ROLDAN BETANCUR;0
154666;INSTITUCION EDUCATIVA RIO DE PIEDRAS;0
154674;COLEGIO SYSPRO - SEDE PRINCIPAL;0
154765;INSTITUCION EDUCATIVA ENTRERRIOS;0
149609;INSTITUTO PEDAGOGICO DE COLOMBIA - INSPEDCOL - SEDE PRINCIPAL;
149617;INSTITUTO PEDAGOGICO DE COLOMBIA - INSPEDCOL;
150094;LIC AVENIDA LAS AMERICAS ;0
150128;POLITECNICO UNIVERSAL DE CAPACITACION                                                               ;0
153650;I. E. R. EL TAMBO;
153684;INSTITUCION EDUCATIVA TECNICO DE COMERCIO SANTA CECILIA;
150607;COL RODOLFO MORALES - SEDE PRINCIPAL;
151175;INSTITUTO DE FORMACIÓN TÉCNICA - INFORTEC - SEDE PRINCIPAL;0
151480;I.E.M TÉCNICO EMPRESARIAL CARTAGENA - SEDE PRINCIPAL;
151522;COL ACAD DE BTO COFREM - ACACIAS - SEDE PRINCIPAL;
151555;COLEGIO UNIVERSIDAD COOPERATIVA DE COLOMBIA;
154948;LIC. RAFAEL GARCIA HERREROS;
155077;I.E. RIOMANSO - SEDE PRINCIPAL;0
155986;IE REMIGIO ANTONIO CAÑARTE;
154914;INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL ROSARIO;
154963;INSTITUCION EDUCATIVA CIUDAD DE CARTAGO;
155119;INSTITUTO DE EDUCACION INTEGRAL SAN SEBASTIAN - SEDE PRINCIPAL;0
155218;CIUDAD EBEN EZER;0
155242;I. E. R. INDIGENISTA POLINES;
155390;COLEGIO LO ANDES;
155416;IE CASILDA ZAFRA - SEDE PRINCIPAL;
155424;COLEGIO LAS FLORES;
155481;INST TEC REY DE REYES;
155499;INST TEC REY DE REYES;
155549;COL NUEVO GIMNASIO;
155556;INSTITUCION EDUCATIVA  EL CENTENARIO;
155572;CENTRO DE ESTUDIOS SAN BASILIO;
150300;CIBERCOLEGIO UCN;
150367;CIBERCOLEGIO UCN;
152520;INSTITUTO DE EDUCACIÓN FORMAL ;0
152702;IE PUENTE DE PIEDRA - SEDE PRINCIPAL;0
152736;I.E. PLACIDO CAMILO CROUS - SEDE PRINCIPAL;0
152843;CENT EDUC DIST MANUELA BELTRAN;0
152868;CIUDADELA EDUCATIV COOEDUMAG;0
152900;I.E. DEL NORTE MUNICIPIO DE ILES - SEDE PRINCIPAL;0
152926;CENTRO EDUCATIVO NUEVA FLORESTA;0
152934;COL REAL DE CUNDINAMARCA                                                                            ;0
149500;CENTRO  DOCENTE ANA VICTORIA;
3;INSTITUCION NO REGISTRADA;
152884;I.E.T. AGROPECUARIA SAN RAFAEL - SEDE PRINCIPAL;0
152942;INSTITUCION EDUCATIVA JOAQUIN OCHOA MAESTRE;0
152967;JORGE ELIECER GAITAN AYALA;0
153072;CENTRO DE INVESTIGACIONES PEDAGÓGICAS  RAYUELA;0
153114;COLEGIO REAL DE MARES;0
153155;LIC MODERNO CAMP                                            ;0
153197;CENTRO EDUCATIVO JORGE ELIECER GAITAN                                                               ;0
153247;IE NAGUATA - SEDE PRINCIPAL;0
153288;COL WESLEYANO DEL NORTE                                                                             ;0
153296;COL. CAMP. LEON DE GREIFF - SEDE PRINCIPAL;0
153304;CENTRO TÉCNICO EMPRESARIAL EN RECURSOS NATURALES - SEDE PRINCIPAL;0
155994;COL BAS FIDEL DE MONCLART;
151548;COLEGIO UNIVERSIDAD COOPERATIVA DE COLOMBIA;
151613;INSTITUCION EDUCATIVA DEPARTAMENTAL SAN MIGUEL;
151845;CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS DEL CARIBE  'CEJAC';
151878;INSTITUCION EDUCATIVA EUSTAQUIO PALACIOS - SEDE PRINCIPAL;
153494;INST EDUC SAN PABLO;
151761;I.E. EL BOSQUE - SEDE PRINCIPAL;
151753;COL FE Y ALEGRIA ALBERTO LEBRUN MUNERA;
152959;LIC MERANI;0
152975;GIMN REAL AMERICANO  - SEDE PRINCIPAL;0
152983;CENTRO EDUCATIVO  EL CRUCE DE SANTA ROSA;0
153015;I.E.T. SAN LUIS GONZAGA - SEDE PRINCIPAL;0
153049;IE EL CARITO;0
153163;NUEVO HORIZONTE;0
153874;JAIME ROOCK;
150920;I.E. SAZA - SEDE PRINCIPAL;0
150987;SEDE MODELIA;
151068;COLEGIO AGUSTINIANO TAGASTE - SEDE PRINCIPAL;
153338;I.E. JULIO CÉSAR TURBAY AYALA - SEDE PRINCIPAL;0
153353;SEMINARIO SAN BUENAVENTURA;1
153478;COL CLARETIANO DE CUCUTA;0
150656;COLEGIO KIMI PERNIA DOMICO;
150805;MIS PRIMERAS LUCES;
150839;I.E. ROBERTO VELANDIA - SEDE PRICIPAL;
151084;CENTRO EDUCATIVO ASODESI;
151274;COL LA ESPERANZA DEL MAÑANA;
151415;CORPORACIÓN TÉCNICA EMPRESARIAL DE LAS AMERICAS - CORPOAMERICAS - SEDE PRINCIPAL;
151423;CORPORACION TECNICA EMPRESARIAL DE LAS AMERICAS;
155960;INSTITUTO ANDINO - SEDE PRINCIPAL;
156216;COL PAULO FREIRE - SEDE PRINCIPAL;
156224;COL PAULO FREIRE - SEDE PRINCIPAL;
156232;COLEGIO CALASANZ;
156240;COL EMPRESARIAL  ANDES;
156299;GIMN CAMP LOS CEREZOS                                       ;1
156307;GIMNACIO LATINO AMERICANO LA CASA DE MICKEY MAUSE;0
156331;FUND COL SAN JUAN DEL CAMINO                                ;1
156349;I.E. DEL VALLE - SEDE PRINCIPAL;0
156356;INST. EDUC. DIST. SIMON BOLIVAR (ANT. CEB # 127);
156372;COLEGIO CAMPESTRE SAN NICOLAS - SEDE PRINCIPAL;0
156380;FUNDACIÓN EDUCATIVA PARA LA VIDA  - FUNDESCO - SEDE PRINCIPAL;0
156398;INSTITUTO DE FORMACION PARA JOVENES Y ADULTOS EL PENSAMIENTO DE PITAGORAS;0
156406;INSTITUCION EDUCATIVA TECNICA JUAN JOSE NIETO;
156455;INST FERRINI - SEDE CALASANZ;0
156422;INST CORFERRINI - SEDE LA DIVISA;0
156430;INST CORFERRINI - SEDE LA DIVISA;0
156463;INST FERRINI - SEDE CENTRO;0
156471;INST FERRINI - SEDE CALASANZ;0
49338;LICEO COLOMBIANO DE COMERCIO;0
49346;I.E. DIOGENES ARRIETA - SEDE PRINCIPAL;0
49361;I.E.T.A. SAN JOSE DE CLEMENCIA - SEDE PRINCIPAL;0
49387;ASPAEN GIMNASIO CARTAGENA;0
49403;INSTITUCION EDUCATIVA TECNICA AGROPECUARIA DE DESARROLLO RURAL DE MARIALABAJA;0
49445;I.E. JUAN JOSE SAMANIEGO - SEDE PRINCIPAL;0
49460; I.E.T. SERGIO CAMARGO - SEDE PRINCIPAL;0
49486;IE TEC SEÑOR DE LOS MILAGROS - SEDE PRINCIPAL;0
49494;IE RIO DE PIEDRAS - SEDE PRINCIPAL;0
49502;COLEGIO DE LA DIVINA PROVIDENCIA;0
49510;INSTITUTO INTEGRADO LA SULTANA;0
49551;COLEGIO OFICIAL MIXTO EL TREBOL;0
49569;INSTITUTO ACEVEDO Y GOMEZ;0
49577;COLEGIO LOPERENA GARUPAL;0
49585;GIMNASIO DEL CESAR;0
49619;INST. EDU. ALVARO ARAUJO NOGUERA;0
49650;IE MARCELIANO POLO;0
49668;INSTITUCIÓN EDUCATIVA SAN JORGE;0
49684;SAGRADO CORAZON DE JESUS;0
49692;IE BENICIO AGUDELO;0
49718;INSTITUTO TECNICO COMERCIAL JOSE EUGENIO MARTINEZ;0
49726;COLEGIO METROPOLITANO DE SECUNDARIA;0
49734;COLEGIO METROPOLITANO DE SECUNDARIA;0
45807;I.E. SAN LUIS BELTRAN - SEDE PRINCIPAL;0
45815;COLEGIO MAYOR LEON XIII;0
45849;EDIFICIO CALLE 18;0
84525;INSTITUTO MIXTO BILINGÜE PABLO VI;1
84574;BACHILLERATO NOCTURNO PARA ADULTOS SAN AGUSTIN;0
84582;COLEGIO AGROPECUARIO NUESTRA SENORA DEL CARMEN (EIGUACHICONO;0
